"University of California Statewide Integrated Pest Management Program"
" "
"How to Manage Pests"
"Degree-Days: Custom Calculation"
" "
"Store results in comma delimited data file format"
" "
"=----------------------------------------------------------------------------------"
" "
"   Lower/upper threshold: 50/70°F"
"   Calculation/upper cutoff method: double sine/intermediate"
" "
"   Temperature data file: "
"   Time period: 1/1/2020 to 12/31/2020, retrieved on August 2, 2022 (366 days)"
" "
"       To save this text, you can:"
"       Select SAVE AS and TEXT from the top menu of your browser, or"
"       copy and paste the data to a new document in a word processor"
"       and save it as text."
" "
" "
"=----------------------------------------------------------------------------------"
" "
"Variable   Description                   Units"
"   1       Date"
"   2       Temperature, minimum          °F"
"   3       Temperature, maximum          °F"
"   4       Daily degree-days"
"   5       Accumulated degree-days"
" "
"Date","Temp min","Temp max","Daily DD","Accumulated DD"
2/24/2020  ,38,75,8.76,240.57
2/25/2020  ,47,77,8.80,249.37
2/26/2020  ,40,75,8.46,257.83
2/27/2020  ,43,77,8.62,266.45
2/28/2020  ,43,74,9.65,276.10
2/29/2020  ,50,69,8.86,284.96
3/1/2020   ,46,62,5.44,290.40
3/2/2020   ,50,72,9.84,300.24
3/3/2020   ,46,81,8.24,308.48
3/4/2020   ,41,77,8.21,316.69
3/5/2020   ,40,74,8.45,325.14
3/6/2020   ,43,63,4.53,329.67
3/7/2020   ,38,60,2.94,332.62
3/8/2020   ,36,58,2.66,335.28
3/9/2020   ,47,66,6.38,341.66
3/10/2020  ,40,76,8.27,349.93
3/11/2020  ,41,73,8.69,358.61
3/12/2020  ,45,81,8.37,366.99
3/13/2020  ,44,68,7.41,374.40
3/14/2020  ,45,55,1.55,375.95
3/15/2020  ,44,55,1.37,377.31
3/16/2020  ,39,49,0.00,377.31
3/17/2020  ,41,55,1.38,378.69
3/18/2020  ,43,53,0.63,379.33
3/19/2020  ,36,61,3.22,382.55
3/20/2020  ,35,64,4.56,387.11
3/21/2020  ,39,66,5.68,392.80
3/22/2020  ,40,69,7.54,400.34
3/23/2020  ,45,65,5.70,406.03
3/24/2020  ,40,58,2.26,408.29
3/25/2020  ,36,57,1.74,410.03
3/26/2020  ,34,61,3.15,413.18
3/27/2020  ,35,63,4.66,417.84
3/28/2020  ,46,58,3.02,420.86
3/29/2020  ,46,62,4.78,425.64
3/30/2020  ,45,67,8.27,433.90
3/31/2020  ,52,72,10.33,444.23
4/1/2020   ,46,66,6.78,451.01
4/2/2020   ,46,69,7.66,458.67
4/3/2020   ,40,67,6.34,465.01
4/4/2020   ,42,57,2.29,467.30
4/5/2020   ,45,56,1.82,469.11
4/6/2020   ,40,59,2.87,471.98
4/7/2020   ,42,66,6.20,478.18
4/8/2020   ,44,64,6.03,484.21
4/9/2020   ,49,64,7.06,491.27
4/10/2020  ,51,73,10.30,501.57
4/11/2020  ,47,72,9.46,511.03
4/12/2020  ,47,75,9.73,520.76
4/13/2020  ,48,77,10.28,531.04
4/14/2020  ,51,80,9.30,540.34
4/15/2020  ,43,81,8.75,549.09
4/16/2020  ,49,80,9.75,558.84
4/17/2020  ,50,73,10.37,569.21
4/18/2020  ,49,70,8.73,577.94
4/19/2020  ,42,72,9.22,587.17
4/20/2020  ,49,70,9.03,596.20
4/21/2020  ,45,78,9.41,605.60
4/22/2020  ,49,77,12.08,617.68
4/23/2020  ,59,84,11.21,628.89
4/24/2020  ,54,90,9.43,638.32
4/25/2020  ,63,89,10.10,648.42
4/26/2020  ,56,85,10.28,658.70
4/27/2020  ,53,85,10.96,669.65
4/28/2020  ,61,89,10.07,679.73
4/29/2020  ,57,84,12.07,691.80
4/30/2020  ,62,82,12.07,703.86
5/1/2020   ,53,83,11.04,714.91
5/2/2020   ,57,73,12.03,726.93
5/3/2020   ,49,77,9.88,736.81
5/4/2020   ,48,82,8.91,745.73
5/5/2020   ,48,83,9.16,754.89
5/6/2020   ,51,85,9.45,764.34
5/7/2020   ,53,83,10.18,774.52
5/8/2020   ,52,93,6.71,781.23
5/9/2020   ,51,91,7.40,788.63
5/10/2020  ,52,82,9.72,798.35
5/11/2020  ,49,71,10.61,808.96
5/12/2020  ,52,85,9.79,818.75
5/13/2020  ,54,86,9.14,827.89
5/14/2020  ,50,70,11.50,839.39
5/15/2020  ,56,79,13.22,852.62
5/16/2020  ,60,79,13.03,865.65
5/17/2020  ,55,85,9.95,875.60
5/18/2020  ,52,69,10.25,885.85
5/19/2020  ,51,73,10.30,896.15
5/20/2020  ,47,76,10.69,906.84
5/21/2020  ,53,83,10.18,917.02
5/22/2020  ,52,78,12.31,929.33
5/23/2020  ,58,87,9.90,939.23
5/24/2020  ,53,92,7.99,947.22
5/25/2020  ,57,96,7.30,954.51
5/26/2020  ,63,101,5.37,959.88
5/27/2020  ,66,100,5.60,965.49
5/28/2020  ,58,101,4.88,970.36
5/29/2020  ,57,89,10.16,980.52
5/30/2020  ,62,76,14.72,995.25
5/31/2020  ,58,79,13.60,1008.84
6/1/2020   ,60,86,11.50,1020.34
6/2/2020   ,60,95,7.99,1028.33
6/3/2020   ,63,100,5.75,1034.08
6/4/2020   ,60,98,6.38,1040.46
6/5/2020   ,58,82,12.36,1052.82
6/6/2020   ,58,78,13.32,1066.14
6/7/2020   ,57,88,10.13,1076.27
6/8/2020   ,58,83,11.55,1087.82
6/9/2020   ,55,90,9.57,1097.39
6/10/2020  ,63,96,7.47,1104.86
6/11/2020  ,59,93,8.40,1113.26
6/12/2020  ,58,76,13.32,1126.58
6/13/2020  ,55,77,13.33,1139.91
6/14/2020  ,59,84,12.62,1152.53
6/15/2020  ,65,85,12.35,1164.88
6/16/2020  ,60,81,13.83,1178.71
6/17/2020  ,64,87,11.35,1190.06
6/18/2020  ,59,94,7.99,1198.05
6/19/2020  ,58,96,6.88,1204.93
6/20/2020  ,56,91,8.97,1213.91
6/21/2020  ,59,93,8.50,1222.41
6/22/2020  ,59,99,6.15,1228.56
6/23/2020  ,64,98,6.77,1235.33
6/24/2020  ,62,99,6.18,1241.51
6/25/2020  ,60,95,7.74,1249.25
6/26/2020  ,59,95,7.74,1256.99
6/27/2020  ,60,95,7.74,1264.73
6/28/2020  ,59,87,11.40,1276.13
6/29/2020  ,65,88,11.10,1287.23
6/30/2020  ,60,91,8.94,1296.17
7/1/2020   ,55,92,8.01,1304.19
7/2/2020   ,55,88,10.28,1314.46
7/3/2020   ,62,96,6.82,1321.28
7/4/2020   ,53,93,7.71,1328.99
7/5/2020   ,58,95,7.29,1336.28
7/6/2020   ,56,90,8.60,1344.88
7/7/2020   ,53,89,9.77,1354.65
7/8/2020   ,65,94,8.55,1363.20
7/9/2020   ,61,98,6.58,1369.77
7/10/2020  ,60,98,6.45,1376.23
7/11/2020  ,59,103,4.27,1380.50
7/12/2020  ,59,101,5.19,1385.68
7/13/2020  ,61,92,8.98,1394.66
7/14/2020  ,58,92,8.71,1403.37
7/15/2020  ,58,96,7.35,1410.72
7/16/2020  ,62,94,8.45,1419.17
7/17/2020  ,61,93,8.75,1427.91
7/18/2020  ,60,96,7.45,1435.37
7/19/2020  ,61,97,7.02,1442.38
7/20/2020  ,60,96,7.32,1449.70
7/21/2020  ,59,93,8.58,1458.28
7/22/2020  ,60,96,7.04,1465.32
7/23/2020  ,56,94,7.69,1473.01
7/24/2020  ,58,94,7.58,1480.59
7/25/2020  ,55,95,7.34,1487.93
7/26/2020  ,60,100,5.69,1493.62
7/27/2020  ,61,101,5.19,1498.80
7/28/2020  ,59,100,5.58,1504.39
7/29/2020  ,60,96,7.39,1511.77
7/30/2020  ,60,96,6.58,1518.35
7/31/2020  ,52,97,5.51,1523.86
8/1/2020   ,53,94,7.33,1531.19
8/2/2020   ,58,98,6.38,1537.57
8/3/2020   ,60,99,5.95,1543.51
8/4/2020   ,58,95,7.58,1551.09
8/5/2020   ,59,95,7.38,1558.46
8/6/2020   ,56,90,9.55,1568.02
8/7/2020   ,61,96,7.57,1575.59
8/8/2020   ,62,95,8.07,1583.65
8/9/2020   ,62,98,6.77,1590.42
8/10/2020  ,64,99,6.27,1596.69
8/11/2020  ,61,93,8.46,1605.15
8/12/2020  ,57,97,6.72,1611.87
8/13/2020  ,60,97,6.48,1618.35
8/14/2020  ,71,103,3.55,1621.90
8/15/2020  ,68,107,3.41,1625.30
8/16/2020  ,60,96,7.32,1632.62
8/17/2020  ,59,95,7.33,1639.95
8/18/2020  ,71,102,3.50,1643.45
8/19/2020  ,71,97,6.59,1650.04
8/20/2020  ,62,85,11.98,1662.02
8/21/2020  ,59,91,9.70,1671.72
8/22/2020  ,67,97,7.13,1678.85
8/23/2020  ,61,97,7.13,1685.98
8/24/2020  ,67,96,7.37,1693.35
8/25/2020  ,58,94,7.90,1701.25
8/26/2020  ,58,95,7.06,1708.31
8/27/2020  ,54,92,8.33,1716.64
8/28/2020  ,59,94,8.24,1724.88
8/29/2020  ,61,94,8.32,1733.20
8/30/2020  ,60,91,9.50,1742.70
8/31/2020  ,60,96,7.39,1750.09
9/1/2020   ,60,93,8.67,1758.76
9/2/2020   ,60,87,10.74,1769.50
9/3/2020   ,57,95,7.30,1776.80
9/4/2020   ,57,98,6.29,1783.09
9/5/2020   ,60,95,7.99,1791.08
9/6/2020   ,67,105,3.68,1794.76
9/7/2020   ,58,93,8.30,1803.06
9/8/2020   ,58,93,8.40,1811.47
9/9/2020   ,59,86,10.69,1822.16
9/10/2020  ,55,80,11.50,1833.66
9/11/2020  ,53,86,10.24,1843.90
9/12/2020  ,58,92,8.36,1852.26
9/13/2020  ,55,88,9.86,1862.11
9/14/2020  ,58,90,9.38,1871.49
9/15/2020  ,57,90,8.57,1880.06
9/16/2020  ,52,90,7.89,1887.95
9/17/2020  ,52,91,8.53,1896.48
9/18/2020  ,60,83,12.33,1908.80
9/19/2020  ,58,86,10.56,1919.37
9/20/2020  ,55,90,8.61,1927.97
9/21/2020  ,54,90,9.19,1937.17
9/22/2020  ,60,90,9.33,1946.50
9/23/2020  ,55,90,9.57,1956.06
9/24/2020  ,63,89,9.67,1965.74
9/25/2020  ,53,85,10.57,1976.31
9/26/2020  ,58,90,9.25,1985.56
9/27/2020  ,72,95,7.17,1992.72
9/28/2020  ,69,97,6.46,1999.18
9/29/2020  ,55,94,7.37,2006.55
9/30/2020  ,56,100,5.44,2011.99
10/1/2020  ,62,93,8.52,2020.51
10/2/2020  ,57,90,9.00,2029.52
10/3/2020  ,55,86,9.97,2039.49
10/4/2020  ,54,83,10.18,2049.66
10/5/2020  ,51,92,6.91,2056.58
10/6/2020  ,51,93,6.57,2063.15
10/7/2020  ,51,88,8.38,2071.53
10/8/2020  ,52,78,11.31,2082.84
10/9/2020  ,53,84,10.42,2093.26
10/10/2020 ,55,76,12.69,2105.96
10/11/2020 ,55,83,10.35,2116.31
10/12/2020 ,51,87,8.21,2124.52
10/13/2020 ,49,90,8.14,2132.66
10/14/2020 ,57,93,8.61,2141.27
10/15/2020 ,67,91,9.60,2150.86
10/16/2020 ,58,93,7.71,2158.58
10/17/2020 ,53,93,6.85,2165.42
10/18/2020 ,51,91,7.40,2172.82
10/19/2020 ,52,89,8.22,2181.04
10/20/2020 ,52,90,8.04,2189.08
10/21/2020 ,53,89,7.92,2197.00
10/22/2020 ,49,79,8.92,2205.92
10/23/2020 ,41,80,8.20,2214.13
10/24/2020 ,44,76,9.35,2223.47
10/25/2020 ,48,70,10.63,2234.10
10/26/2020 ,54,73,10.56,2244.67
10/27/2020 ,43,78,8.03,2252.70
10/28/2020 ,36,76,7.78,2260.48
10/29/2020 ,38,80,7.69,2268.17
10/30/2020 ,40,79,8.02,2276.19
10/31/2020 ,41,80,7.89,2284.08
11/1/2020  ,40,79,8.36,2292.44
11/2/2020  ,45,83,7.77,2300.21
11/3/2020  ,41,78,8.37,2308.58
11/4/2020  ,43,79,8.50,2317.08
11/5/2020  ,44,81,8.70,2325.78
11/6/2020  ,48,71,9.30,2335.08
11/7/2020  ,46,71,9.30,2344.37
11/8/2020  ,48,59,3.15,2347.53
11/9/2020  ,35,58,1.96,2349.49
11/10/2020 ,29,63,4.36,2353.84
11/11/2020 ,45,67,6.06,2359.90
11/12/2020 ,29,63,4.19,2364.10
11/13/2020 ,43,57,2.03,2366.13
11/14/2020 ,37,61,3.30,2369.42
11/15/2020 ,36,69,6.69,2376.11
11/16/2020 ,38,68,6.75,2382.85
11/17/2020 ,43,64,5.28,2388.13
11/18/2020 ,43,65,5.66,2393.79
11/19/2020 ,42,63,4.37,2398.16
11/20/2020 ,36,66,5.66,2403.82
11/21/2020 ,42,63,4.19,2408.00
11/22/2020 ,31,65,4.66,2412.66
11/23/2020 ,36,66,5.45,2418.12
11/24/2020 ,39,65,5.31,2423.43
11/25/2020 ,41,63,5.78,2429.21
11/26/2020 ,51,63,5.45,2434.65
11/27/2020 ,34,62,3.35,2438.00
11/28/2020 ,29,64,3.93,2441.94
11/29/2020 ,29,64,3.96,2445.90
11/30/2020 ,30,67,5.61,2451.51
12/1/2020  ,39,61,3.22,2454.73
12/2/2020  ,31,69,6.50,2461.23
12/3/2020  ,39,60,2.89,2464.12
12/4/2020  ,33,69,6.14,2470.27
12/5/2020  ,31,62,3.52,2473.79
12/6/2020  ,37,67,8.91,2482.70
12/7/2020  ,57,72,10.67,2493.37
12/8/2020  ,36,69,6.90,2500.27
12/9/2020  ,41,60,3.39,2503.66
12/10/2020 ,43,69,7.27,2510.92
12/11/2020 ,39,55,1.27,2512.20
12/12/2020 ,41,57,2.10,2514.30
12/13/2020 ,42,54,0.92,2515.22
12/14/2020 ,36,58,2.16,2517.38
12/15/2020 ,37,56,1.48,2518.86
12/16/2020 ,37,55,1.26,2520.13
12/17/2020 ,42,59,2.73,2522.85
12/18/2020 ,36,56,1.36,2524.22
12/19/2020 ,31,58,2.05,2526.26
12/20/2020 ,37,53,0.52,2526.78
12/21/2020 ,31,50,0.00,2526.78
12/22/2020 ,38,60,2.83,2529.61
12/23/2020 ,32,55,1.00,2530.61
12/24/2020 ,31,55,1.07,2531.68
12/25/2020 ,37,54,0.96,2532.64
12/26/2020 ,43,61,3.60,2536.24
12/27/2020 ,36,54,0.85,2537.08
12/28/2020 ,38,54,0.87,2537.95
12/29/2020 ,38,54,0.87,2538.83
12/30/2020 ,38,54,0.87,2539.70
12/31/2020 ,38,55,1.19,2540.89
