"University of California Statewide Integrated Pest Management Program"
" "
"How to Manage Pests"
"Degree-Days: Custom Calculation"
" "
"Store results in comma delimited data file format"
" "
"=----------------------------------------------------------------------------------"
" "
"   Lower/upper threshold: 50/70°F"
"   Calculation/upper cutoff method: single sine/vertical"
" "
"   Temperature data file: "
"   Time period: 1/1/2020 to 12/31/2020, retrieved on August 2, 2022 (366 days)"
" "
"       To save this text, you can:"
"       Select SAVE AS and TEXT from the top menu of your browser, or"
"       copy and paste the data to a new document in a word processor"
"       and save it as text."
" "
" "
"=----------------------------------------------------------------------------------"
" "
"Variable   Description                   Units"
"   1       Date"
"   2       Temperature, minimum          °F"
"   3       Temperature, maximum          °F"
"   4       Daily degree-days"
"   5       Accumulated degree-days"
" "
"Date","Temp min","Temp max","Daily DD","Accumulated DD"
3/23/2020  ,45,65,6.09,334.65
3/24/2020  ,40,58,2.38,337.04
3/25/2020  ,36,57,1.78,338.82
3/26/2020  ,34,61,3.12,341.94
3/27/2020  ,35,63,3.97,345.91
3/28/2020  ,46,58,3.02,348.92
3/29/2020  ,46,62,4.87,353.79
3/30/2020  ,45,67,7.04,360.83
3/31/2020  ,52,72,7.63,368.46
4/1/2020   ,46,66,6.78,375.24
4/2/2020   ,46,69,8.22,383.46
4/3/2020   ,40,67,6.19,389.65
4/4/2020   ,42,57,2.14,391.79
4/5/2020   ,45,56,2.01,393.80
4/6/2020   ,40,59,2.78,396.58
4/7/2020   ,42,66,6.03,402.61
4/8/2020   ,44,64,5.44,408.06
4/9/2020   ,49,64,6.61,414.67
4/10/2020  ,51,73,6.71,421.37
4/11/2020  ,47,72,6.05,427.43
4/12/2020  ,47,75,4.95,432.38
4/13/2020  ,48,77,4.69,437.07
4/14/2020  ,51,80,4.92,441.99
4/15/2020  ,43,81,3.47,445.46
4/16/2020  ,49,80,4.39,449.85
4/17/2020  ,50,73,6.33,456.18
4/18/2020  ,49,70,9.59,465.77
4/19/2020  ,42,72,5.26,471.03
4/20/2020  ,49,70,9.59,480.62
4/21/2020  ,45,78,4.07,484.69
4/22/2020  ,49,77,4.89,489.58
4/23/2020  ,59,84,5.98,495.56
4/24/2020  ,54,90,4.53,500.08
4/25/2020  ,63,89,5.36,505.44
4/26/2020  ,56,85,5.41,510.85
4/27/2020  ,53,85,4.80,515.65
4/28/2020  ,61,89,5.43,521.08
4/29/2020  ,57,84,5.71,526.79
4/30/2020  ,62,82,6.47,533.26
5/1/2020   ,53,83,5.03,538.30
5/2/2020   ,57,73,8.74,547.03
5/3/2020   ,49,77,4.89,551.92
5/4/2020   ,48,82,3.96,555.88
5/5/2020   ,48,83,3.85,559.74
5/6/2020   ,51,85,4.30,564.04
5/7/2020   ,53,83,5.03,569.07
5/8/2020   ,52,93,3.90,572.97
5/9/2020   ,51,91,3.81,576.78
5/10/2020  ,52,82,4.91,581.69
5/11/2020  ,49,71,7.26,588.95
5/12/2020  ,52,85,4.56,593.51
5/13/2020  ,54,86,4.91,598.42
5/14/2020  ,50,70,10.00,608.42
5/15/2020  ,56,79,6.40,614.81
5/16/2020  ,60,79,7.06,621.87
5/17/2020  ,55,85,5.23,627.10
5/18/2020  ,52,69,10.50,637.60
5/19/2020  ,51,73,6.71,644.30
5/20/2020  ,47,76,4.72,649.02
5/21/2020  ,53,83,5.03,654.06
5/22/2020  ,52,78,5.57,659.62
5/23/2020  ,58,87,5.46,665.08
5/24/2020  ,53,92,4.17,669.26
5/25/2020  ,57,96,4.53,673.79
5/26/2020  ,63,101,4.35,678.14
5/27/2020  ,66,100,3.87,682.00
5/28/2020  ,58,101,4.31,686.32
5/29/2020  ,57,89,5.12,691.43
5/30/2020  ,62,76,8.16,699.60
5/31/2020  ,58,79,6.79,706.38
6/1/2020   ,60,86,5.77,712.15
6/2/2020   ,60,95,4.84,716.99
6/3/2020   ,63,100,4.41,721.40
6/4/2020   ,60,98,4.62,726.02
6/5/2020   ,58,82,6.18,732.20
6/6/2020   ,58,78,7.03,739.24
6/7/2020   ,57,88,5.22,744.46
6/8/2020   ,58,83,6.01,750.47
6/9/2020   ,55,90,4.71,755.18
6/10/2020  ,63,96,4.69,759.87
6/11/2020  ,59,93,4.95,764.83
6/12/2020  ,58,76,7.64,772.46
6/13/2020  ,55,77,6.63,779.10
6/14/2020  ,59,84,5.98,785.07
6/15/2020  ,65,85,5.58,790.65
6/16/2020  ,60,81,6.60,797.25
6/17/2020  ,64,87,5.49,802.74
6/18/2020  ,59,94,4.87,807.61
6/19/2020  ,58,96,4.63,812.24
6/20/2020  ,56,91,4.79,817.03
6/21/2020  ,59,93,4.95,821.98
6/22/2020  ,59,99,4.51,826.49
6/23/2020  ,64,98,4.43,830.92
6/24/2020  ,62,99,4.54,835.46
6/25/2020  ,60,95,4.84,840.30
6/26/2020  ,59,95,4.79,845.09
6/27/2020  ,60,95,4.84,849.93
6/28/2020  ,59,87,5.57,855.49
6/29/2020  ,65,88,5.16,860.66
6/30/2020  ,60,91,5.19,865.85
7/1/2020   ,55,92,4.54,870.39
7/2/2020   ,55,88,4.90,875.29
7/3/2020   ,62,96,4.76,880.05
7/4/2020   ,53,93,4.10,884.15
7/5/2020   ,58,95,4.71,888.86
7/6/2020   ,56,90,4.87,893.74
7/7/2020   ,53,89,4.41,898.14
7/8/2020   ,65,94,4.55,902.70
7/9/2020   ,61,98,4.63,907.33
7/10/2020  ,60,98,4.62,911.95
7/11/2020  ,59,103,4.27,916.22
7/12/2020  ,59,101,4.38,920.60
7/13/2020  ,61,92,5.12,925.72
7/14/2020  ,58,92,4.95,930.67
7/15/2020  ,58,96,4.63,935.31
7/16/2020  ,62,94,4.92,940.23
7/17/2020  ,61,93,5.03,945.26
7/18/2020  ,60,96,4.76,950.02
7/19/2020  ,61,97,4.70,954.73
7/20/2020  ,60,96,4.76,959.49
7/21/2020  ,59,93,4.95,964.44
7/22/2020  ,60,96,4.76,969.21
7/23/2020  ,56,94,4.55,973.75
7/24/2020  ,58,94,4.79,978.54
7/25/2020  ,55,95,4.33,982.86
7/26/2020  ,60,100,4.49,987.35
7/27/2020  ,61,101,4.44,991.79
7/28/2020  ,59,100,4.44,996.23
7/29/2020  ,60,96,4.76,1000.99
7/30/2020  ,60,96,4.76,1005.75
7/31/2020  ,52,97,3.66,1009.42
8/1/2020   ,53,94,4.04,1013.45
8/2/2020   ,58,98,4.50,1017.95
8/3/2020   ,60,99,4.55,1022.50
8/4/2020   ,58,95,4.71,1027.21
8/5/2020   ,59,95,4.79,1032.00
8/6/2020   ,56,90,4.87,1036.87
8/7/2020   ,61,96,4.78,1041.65
8/8/2020   ,62,95,4.84,1046.49
8/9/2020   ,62,98,4.61,1051.10
8/10/2020  ,64,99,4.36,1055.47
8/11/2020  ,61,93,5.03,1060.49
8/12/2020  ,57,97,4.46,1064.96
8/13/2020  ,60,97,4.69,1069.65
8/14/2020  ,71,103,0.00,1069.65
8/15/2020  ,68,107,2.72,1072.36
8/16/2020  ,60,96,4.76,1077.12
8/17/2020  ,59,95,4.79,1081.91
8/18/2020  ,71,102,0.00,1081.91
8/19/2020  ,71,97,0.00,1081.91
8/20/2020  ,62,85,5.95,1087.86
8/21/2020  ,59,91,5.13,1093.00
8/22/2020  ,67,97,3.69,1096.69
8/23/2020  ,61,97,4.70,1101.39
8/24/2020  ,67,96,3.76,1105.15
8/25/2020  ,58,94,4.79,1109.93
8/26/2020  ,58,95,4.71,1114.64
8/27/2020  ,54,92,4.37,1119.01
8/28/2020  ,59,94,4.87,1123.88
8/29/2020  ,61,94,4.94,1128.82
8/30/2020  ,60,91,5.19,1134.01
8/31/2020  ,60,96,4.76,1138.77
9/1/2020   ,60,93,5.01,1143.78
9/2/2020   ,60,87,5.64,1149.42
9/3/2020   ,57,95,4.60,1154.02
9/4/2020   ,57,98,4.40,1158.42
9/5/2020   ,60,95,4.84,1163.26
9/6/2020   ,67,105,3.27,1166.52
9/7/2020   ,58,93,4.87,1171.39
9/8/2020   ,58,93,4.87,1176.26
9/9/2020   ,59,86,5.69,1181.95
9/10/2020  ,55,80,5.97,1187.92
9/11/2020  ,53,86,4.69,1192.61
9/12/2020  ,58,92,4.95,1197.56
9/13/2020  ,55,88,4.90,1202.46
9/14/2020  ,58,90,5.14,1207.60
9/15/2020  ,57,90,5.02,1212.62
9/16/2020  ,52,90,4.11,1216.73
9/17/2020  ,52,91,4.03,1220.76
9/18/2020  ,60,83,6.23,1226.99
9/19/2020  ,58,86,5.59,1232.57
9/20/2020  ,55,90,4.71,1237.28
9/21/2020  ,54,90,4.53,1241.81
9/22/2020  ,60,90,5.29,1247.10
9/23/2020  ,55,90,4.71,1251.81
9/24/2020  ,63,89,5.36,1257.17
9/25/2020  ,53,85,4.80,1261.97
9/26/2020  ,58,90,5.14,1267.11
9/27/2020  ,72,95,0.00,1267.11
9/28/2020  ,69,97,2.34,1269.45
9/29/2020  ,55,94,4.39,1273.84
9/30/2020  ,56,100,4.16,1278.00
10/1/2020  ,62,93,5.01,1283.01
10/2/2020  ,57,90,5.02,1288.03
10/3/2020  ,55,86,5.11,1293.14
10/4/2020  ,54,83,5.27,1298.41
10/5/2020  ,51,92,3.74,1302.15
10/6/2020  ,51,93,3.68,1305.83
10/7/2020  ,51,88,4.03,1309.86
10/8/2020  ,52,78,5.57,1315.42
10/9/2020  ,53,84,4.91,1320.33
10/10/2020 ,55,76,6.92,1327.25
10/11/2020 ,55,83,5.49,1332.74
10/12/2020 ,51,87,4.12,1336.85
10/13/2020 ,49,90,3.44,1340.30
10/14/2020 ,57,93,4.76,1345.05
10/15/2020 ,67,91,4.15,1349.20
10/16/2020 ,58,93,4.87,1354.06
10/17/2020 ,53,93,4.10,1358.17
10/18/2020 ,51,91,3.81,1361.97
10/19/2020 ,52,89,4.19,1366.16
10/20/2020 ,52,90,4.11,1370.27
10/21/2020 ,53,89,4.41,1374.68
10/22/2020 ,49,79,4.54,1379.21
10/23/2020 ,41,80,3.41,1382.62
10/24/2020 ,44,76,4.30,1386.92
10/25/2020 ,48,70,9.26,1396.18
10/26/2020 ,54,73,7.78,1403.96
10/27/2020 ,43,78,3.85,1407.81
10/28/2020 ,36,76,3.59,1411.40
10/29/2020 ,38,80,3.19,1414.59
10/30/2020 ,40,79,3.45,1418.04
10/31/2020 ,41,80,3.41,1421.45
11/1/2020  ,40,79,3.45,1424.90
11/2/2020  ,45,83,3.47,1428.37
11/3/2020  ,41,78,3.66,1432.03
11/4/2020  ,43,79,3.71,1435.74
11/5/2020  ,44,81,3.57,1439.31
11/6/2020  ,48,71,6.99,1446.30
11/7/2020  ,46,71,6.54,1452.84
11/8/2020  ,48,59,3.87,1456.71
11/9/2020  ,35,58,2.08,1458.79
11/10/2020 ,29,63,3.56,1462.36
11/11/2020 ,45,67,7.04,1469.39
11/12/2020 ,29,63,3.56,1472.95
11/13/2020 ,43,57,2.23,1475.18
11/14/2020 ,37,61,3.33,1478.52
11/15/2020 ,36,69,6.56,1485.08
11/16/2020 ,38,68,6.37,1491.45
11/17/2020 ,43,64,5.28,1496.73
11/18/2020 ,43,65,5.74,1502.46
11/19/2020 ,42,63,4.69,1507.15
11/20/2020 ,36,66,5.29,1512.44
11/21/2020 ,42,63,4.69,1517.12
11/22/2020 ,31,65,4.45,1521.57
11/23/2020 ,36,66,5.29,1526.86
11/24/2020 ,39,65,5.19,1532.05
11/25/2020 ,41,63,4.56,1536.61
11/26/2020 ,51,63,7.00,1543.61
11/27/2020 ,34,62,3.50,1547.11
11/28/2020 ,29,64,3.93,1551.04
11/29/2020 ,29,64,3.93,1554.97
11/30/2020 ,30,67,5.16,1560.13
12/1/2020  ,39,61,3.50,1563.63
12/2/2020  ,31,69,6.05,1569.68
12/3/2020  ,39,60,3.10,1572.77
12/4/2020  ,33,69,6.24,1579.01
12/5/2020  ,31,62,3.31,1582.32
12/6/2020  ,37,67,5.82,1588.14
12/7/2020  ,57,72,9.43,1597.57
12/8/2020  ,36,69,6.56,1604.13
12/9/2020  ,41,60,3.28,1607.41
12/10/2020 ,43,69,7.59,1614.99
12/11/2020 ,39,55,1.23,1616.22
12/12/2020 ,41,57,2.07,1618.29
12/13/2020 ,42,54,1.02,1619.31
12/14/2020 ,36,58,2.13,1621.44
12/15/2020 ,37,56,1.48,1622.92
12/16/2020 ,37,55,1.15,1624.07
12/17/2020 ,42,59,2.96,1627.03
12/18/2020 ,36,56,1.44,1628.47
12/19/2020 ,31,58,1.91,1630.38
12/20/2020 ,37,53,0.56,1630.95
12/21/2020 ,31,50,0.00,1630.95
12/22/2020 ,38,60,3.02,1633.96
12/23/2020 ,32,55,1.01,1634.97
12/24/2020 ,31,55,0.99,1635.96
12/25/2020 ,37,54,0.84,1636.81
12/26/2020 ,43,61,3.94,1640.74
12/27/2020 ,36,54,0.82,1641.56
12/28/2020 ,38,54,0.87,1642.44
12/29/2020 ,38,54,0.87,1643.31
12/30/2020 ,38,54,0.87,1644.18
12/31/2020 ,38,55,1.19,1645.37
