"University of California Statewide Integrated Pest Management Program"
" "
"How to Manage Pests"
"Degree-Days: Custom Calculation"
" "
"Store results in comma delimited data file format"
" "
"=----------------------------------------------------------------------------------"
" "
"   Lower/upper threshold: 50/70°F"
"   Calculation/upper cutoff method: single sine/horizontal"
" "
"   Temperature data file: "
"   Time period: 1/1/2020 to 12/31/2020, retrieved on August 2, 2022 (366 days)"
" "
"       To save this text, you can:"
"       Select SAVE AS and TEXT from the top menu of your browser, or"
"       copy and paste the data to a new document in a word processor"
"       and save it as text."
" "
" "
"=----------------------------------------------------------------------------------"
" "
"Variable   Description                   Units"
"   1       Date"
"   2       Temperature, minimum          °F"
"   3       Temperature, maximum          °F"
"   4       Daily degree-days"
"   5       Accumulated degree-days"
" "
"Date","Temp min","Temp max","Daily DD","Accumulated DD"
3/23/2020  ,45,65,6.09,423.73
3/24/2020  ,40,58,2.38,426.11
3/25/2020  ,36,57,1.78,427.89
3/26/2020  ,34,61,3.12,431.01
3/27/2020  ,35,63,3.97,434.98
3/28/2020  ,46,58,3.02,438.00
3/29/2020  ,46,62,4.87,442.87
3/30/2020  ,45,67,7.04,449.91
3/31/2020  ,52,72,11.73,461.64
4/1/2020   ,46,66,6.78,468.41
4/2/2020   ,46,69,8.22,476.63
4/3/2020   ,40,67,6.19,482.83
4/4/2020   ,42,57,2.14,484.97
4/5/2020   ,45,56,2.01,486.98
4/6/2020   ,40,59,2.78,489.75
4/7/2020   ,42,66,6.03,495.79
4/8/2020   ,44,64,5.44,501.23
4/9/2020   ,49,64,6.61,507.84
4/10/2020  ,51,73,11.52,519.36
4/11/2020  ,47,72,9.70,529.07
4/12/2020  ,47,75,10.51,539.58
4/13/2020  ,48,77,11.23,550.80
4/14/2020  ,51,80,12.91,563.71
4/15/2020  ,43,81,10.71,574.42
4/16/2020  ,49,80,12.08,586.50
4/17/2020  ,50,73,11.03,597.53
4/18/2020  ,49,70,9.59,607.13
4/19/2020  ,42,72,8.58,615.71
4/20/2020  ,49,70,9.59,625.30
4/21/2020  ,45,78,10.62,635.93
4/22/2020  ,49,77,11.55,647.48
4/23/2020  ,59,84,16.74,664.22
4/24/2020  ,54,90,15.24,679.46
4/25/2020  ,63,89,18.41,697.87
4/26/2020  ,56,85,15.63,713.50
4/27/2020  ,53,85,14.40,727.90
4/28/2020  ,61,89,17.76,745.66
4/29/2020  ,57,84,15.95,761.61
4/30/2020  ,62,82,17.75,779.36
5/1/2020   ,53,83,14.18,793.54
5/2/2020   ,57,73,14.44,807.98
5/3/2020   ,49,77,11.55,819.53
5/4/2020   ,48,82,12.06,831.59
5/5/2020   ,48,83,12.20,843.79
5/6/2020   ,51,85,13.55,857.34
5/7/2020   ,53,83,14.18,871.53
5/8/2020   ,52,93,14.68,886.20
5/9/2020   ,51,91,14.13,900.33
5/10/2020  ,52,82,13.63,913.96
5/11/2020  ,49,71,10.00,923.96
5/12/2020  ,52,85,13.98,937.93
5/13/2020  ,54,86,14.91,952.84
5/14/2020  ,50,70,10.00,962.84
5/15/2020  ,56,79,15.00,977.84
5/16/2020  ,60,79,16.72,994.57
5/17/2020  ,55,85,15.23,1009.79
5/18/2020  ,52,69,10.50,1020.29
5/19/2020  ,51,73,11.52,1031.81
5/20/2020  ,47,76,10.73,1042.54
5/21/2020  ,53,83,14.18,1056.73
5/22/2020  ,52,78,13.05,1069.78
5/23/2020  ,58,87,16.57,1086.34
5/24/2020  ,53,92,14.99,1101.34
5/25/2020  ,57,96,16.69,1118.03
5/26/2020  ,63,101,18.70,1136.73
5/27/2020  ,66,100,19.41,1156.14
5/28/2020  ,58,101,17.23,1173.37
5/29/2020  ,57,89,16.32,1189.69
5/30/2020  ,62,76,17.25,1206.93
5/31/2020  ,58,79,15.87,1222.81
6/1/2020   ,60,86,17.25,1240.06
6/2/2020   ,60,95,17.66,1257.72
6/3/2020   ,63,100,18.68,1276.40
6/4/2020   ,60,98,17.76,1294.16
6/5/2020   ,58,82,16.18,1310.34
6/6/2020   ,58,78,15.75,1326.09
6/7/2020   ,57,88,16.25,1342.35
6/8/2020   ,58,83,16.27,1358.61
6/9/2020   ,55,90,15.62,1374.24
6/10/2020  ,63,96,18.60,1392.84
6/11/2020  ,59,93,17.25,1410.09
6/12/2020  ,58,76,15.47,1425.56
6/13/2020  ,55,77,14.26,1439.82
6/14/2020  ,59,84,16.74,1456.57
6/15/2020  ,65,85,18.91,1475.48
6/16/2020  ,60,81,16.90,1492.38
6/17/2020  ,64,87,18.66,1511.04
6/18/2020  ,59,94,17.29,1528.33
6/19/2020  ,58,96,17.04,1545.37
6/20/2020  ,56,91,16.07,1561.44
6/21/2020  ,59,93,17.25,1578.69
6/22/2020  ,59,99,17.48,1596.16
6/23/2020  ,64,98,18.91,1615.07
6/24/2020  ,62,99,18.38,1633.46
6/25/2020  ,60,95,17.66,1651.12
6/26/2020  ,59,95,17.33,1668.45
6/27/2020  ,60,95,17.66,1686.11
6/28/2020  ,59,87,16.94,1703.05
6/29/2020  ,65,88,18.99,1722.04
6/30/2020  ,60,91,17.50,1739.54
7/1/2020   ,55,92,15.76,1755.30
7/2/2020   ,55,88,15.48,1770.77
7/3/2020   ,62,96,18.31,1789.08
7/4/2020   ,53,93,15.06,1804.14
7/5/2020   ,58,95,16.99,1821.14
7/6/2020   ,56,90,16.00,1837.14
7/7/2020   ,53,89,14.76,1851.90
7/8/2020   ,65,94,19.10,1871.01
7/9/2020   ,61,98,18.07,1889.07
7/10/2020  ,60,98,17.76,1906.83
7/11/2020  ,59,103,17.60,1924.44
7/12/2020  ,59,101,17.54,1941.98
7/13/2020  ,61,92,17.88,1959.85
7/14/2020  ,58,92,16.85,1976.71
7/15/2020  ,58,96,17.04,1993.74
7/16/2020  ,62,94,18.26,2012.00
7/17/2020  ,61,93,17.91,2029.91
7/18/2020  ,60,96,17.69,2047.61
7/19/2020  ,61,97,18.04,2065.64
7/20/2020  ,60,96,17.69,2083.34
7/21/2020  ,59,93,17.25,2100.59
7/22/2020  ,60,96,17.69,2118.28
7/23/2020  ,56,94,16.24,2134.52
7/24/2020  ,58,94,16.95,2151.47
7/25/2020  ,55,95,15.93,2167.40
7/26/2020  ,60,100,17.82,2185.23
7/27/2020  ,61,101,18.14,2203.37
7/28/2020  ,59,100,17.51,2220.88
7/29/2020  ,60,96,17.69,2238.57
7/30/2020  ,60,96,17.69,2256.27
7/31/2020  ,52,97,14.94,2271.21
8/1/2020   ,53,94,15.13,2286.34
8/2/2020   ,58,98,17.12,2303.46
8/3/2020   ,60,99,17.79,2321.25
8/4/2020   ,58,95,16.99,2338.24
8/5/2020   ,59,95,17.33,2355.58
8/6/2020   ,56,90,16.00,2371.58
8/7/2020   ,61,96,18.01,2389.59
8/8/2020   ,62,95,18.28,2407.87
8/9/2020   ,62,98,18.36,2426.23
8/10/2020  ,64,99,18.93,2445.16
8/11/2020  ,61,93,17.91,2463.07
8/12/2020  ,57,97,16.74,2479.81
8/13/2020  ,60,97,17.73,2497.54
8/14/2020  ,71,103,20.00,2517.54
8/15/2020  ,68,107,19.81,2537.35
8/16/2020  ,60,96,17.69,2555.04
8/17/2020  ,59,95,17.33,2572.37
8/18/2020  ,71,102,20.00,2592.37
8/19/2020  ,71,97,20.00,2612.37
8/20/2020  ,62,85,17.92,2630.29
8/21/2020  ,59,91,17.16,2647.45
8/22/2020  ,67,97,19.59,2667.04
8/23/2020  ,61,97,18.04,2685.08
8/24/2020  ,67,96,19.59,2704.66
8/25/2020  ,58,94,16.95,2721.61
8/26/2020  ,58,95,16.99,2738.61
8/27/2020  ,54,92,15.38,2753.98
8/28/2020  ,59,94,17.29,2771.27
8/29/2020  ,61,94,17.95,2789.22
8/30/2020  ,60,91,17.50,2806.72
8/31/2020  ,60,96,17.69,2824.42
9/1/2020   ,60,93,17.58,2842.00
9/2/2020   ,60,87,17.31,2859.31
9/3/2020   ,57,95,16.65,2875.96
9/4/2020   ,57,98,16.78,2892.74
9/5/2020   ,60,95,17.66,2910.40
9/6/2020   ,67,105,19.64,2930.04
9/7/2020   ,58,93,16.90,2946.94
9/8/2020   ,58,93,16.90,2963.84
9/9/2020   ,59,86,16.88,2980.72
9/10/2020  ,55,80,14.69,2995.41
9/11/2020  ,53,86,14.50,3009.91
9/12/2020  ,58,92,16.85,3026.76
9/13/2020  ,55,88,15.48,3042.24
9/14/2020  ,58,90,16.75,3058.99
9/15/2020  ,57,90,16.38,3075.36
9/16/2020  ,52,90,14.44,3089.81
9/17/2020  ,52,91,14.52,3104.33
9/18/2020  ,60,83,17.06,3121.39
9/19/2020  ,58,86,16.50,3137.89
9/20/2020  ,55,90,15.62,3153.51
9/21/2020  ,54,90,15.24,3168.75
9/22/2020  ,60,90,17.46,3186.20
9/23/2020  ,55,90,15.62,3201.83
9/24/2020  ,63,89,18.41,3220.24
9/25/2020  ,53,85,14.40,3234.64
9/26/2020  ,58,90,16.75,3251.38
9/27/2020  ,72,95,20.00,3271.38
9/28/2020  ,69,97,19.92,3291.30
9/29/2020  ,55,94,15.88,3307.18
9/30/2020  ,56,100,16.53,3323.71
10/1/2020  ,62,93,18.23,3341.94
10/2/2020  ,57,90,16.38,3358.32
10/3/2020  ,55,86,15.31,3373.63
10/4/2020  ,54,83,14.61,3388.24
10/5/2020  ,51,92,14.21,3402.45
10/6/2020  ,51,93,14.29,3416.73
10/7/2020  ,51,88,13.86,3430.59
10/8/2020  ,52,78,13.05,3443.64
10/9/2020  ,53,84,14.29,3457.93
10/10/2020 ,55,76,14.10,3472.03
10/11/2020 ,55,83,15.03,3487.06
10/12/2020 ,51,87,13.76,3500.82
10/13/2020 ,49,90,13.29,3514.11
10/14/2020 ,57,93,16.55,3530.66
10/15/2020 ,67,91,19.54,3550.21
10/16/2020 ,58,93,16.90,3567.11
10/17/2020 ,53,93,15.06,3582.17
10/18/2020 ,51,91,14.13,3596.30
10/19/2020 ,52,89,14.36,3610.65
10/20/2020 ,52,90,14.44,3625.10
10/21/2020 ,53,89,14.76,3639.86
10/22/2020 ,49,79,11.92,3651.78
10/23/2020 ,41,80,10.17,3661.95
10/24/2020 ,44,76,10.00,3671.95
10/25/2020 ,48,70,9.26,3681.21
10/26/2020 ,54,73,12.99,3694.19
10/27/2020 ,43,78,10.19,3704.38
10/28/2020 ,36,76,8.65,3713.04
10/29/2020 ,38,80,9.68,3722.72
10/30/2020 ,40,79,9.83,3732.55
10/31/2020 ,41,80,10.17,3742.72
11/1/2020  ,40,79,9.83,3752.55
11/2/2020  ,45,83,11.43,3763.98
11/3/2020  ,41,78,9.82,3773.80
11/4/2020  ,43,79,10.38,3784.17
11/5/2020  ,44,81,10.91,3795.09
11/6/2020  ,48,71,9.66,3804.75
11/7/2020  ,46,71,9.11,3813.85
11/8/2020  ,48,59,3.87,3817.72
11/9/2020  ,35,58,2.08,3819.80
11/10/2020 ,29,63,3.56,3823.37
11/11/2020 ,45,67,7.04,3830.40
11/12/2020 ,29,63,3.56,3833.97
11/13/2020 ,43,57,2.23,3836.19
11/14/2020 ,37,61,3.33,3839.53
11/15/2020 ,36,69,6.56,3846.09
11/16/2020 ,38,68,6.37,3852.46
11/17/2020 ,43,64,5.28,3857.74
11/18/2020 ,43,65,5.74,3863.47
11/19/2020 ,42,63,4.69,3868.16
11/20/2020 ,36,66,5.29,3873.45
11/21/2020 ,42,63,4.69,3878.13
11/22/2020 ,31,65,4.45,3882.58
11/23/2020 ,36,66,5.29,3887.87
11/24/2020 ,39,65,5.19,3893.06
11/25/2020 ,41,63,4.56,3897.62
11/26/2020 ,51,63,7.00,3904.62
11/27/2020 ,34,62,3.50,3908.12
11/28/2020 ,29,64,3.93,3912.05
11/29/2020 ,29,64,3.93,3915.98
11/30/2020 ,30,67,5.16,3921.14
12/1/2020  ,39,61,3.50,3924.64
12/2/2020  ,31,69,6.05,3930.69
12/3/2020  ,39,60,3.10,3933.78
12/4/2020  ,33,69,6.24,3940.02
12/5/2020  ,31,62,3.31,3943.33
12/6/2020  ,37,67,5.82,3949.15
12/7/2020  ,57,72,14.19,3963.34
12/8/2020  ,36,69,6.56,3969.90
12/9/2020  ,41,60,3.28,3973.18
12/10/2020 ,43,69,7.59,3980.76
12/11/2020 ,39,55,1.23,3981.99
12/12/2020 ,41,57,2.07,3984.06
12/13/2020 ,42,54,1.02,3985.08
12/14/2020 ,36,58,2.13,3987.21
12/15/2020 ,37,56,1.48,3988.69
12/16/2020 ,37,55,1.15,3989.84
12/17/2020 ,42,59,2.96,3992.80
12/18/2020 ,36,56,1.44,3994.24
12/19/2020 ,31,58,1.91,3996.15
12/20/2020 ,37,53,0.56,3996.71
12/21/2020 ,31,50,0.00,3996.71
12/22/2020 ,38,60,3.02,3999.73
12/23/2020 ,32,55,1.01,4000.74
12/24/2020 ,31,55,0.99,4001.73
12/25/2020 ,37,54,0.84,4002.58
12/26/2020 ,43,61,3.94,4006.51
12/27/2020 ,36,54,0.82,4007.33
12/28/2020 ,38,54,0.87,4008.21
12/29/2020 ,38,54,0.87,4009.08
12/30/2020 ,38,54,0.87,4009.95
12/31/2020 ,38,55,1.19,4011.14
