"University of California Statewide Integrated Pest Management Program"
" "
"How to Manage Pests"
"Degree-Days: Custom Calculation"
" "
"Store results in comma delimited data file format"
" "
"=----------------------------------------------------------------------------------"
" "
"   Lower/upper threshold: 50/70°F"
"   Calculation/upper cutoff method: single sine/intermediate"
" "
"   Temperature data file: "
"   Time period: 1/1/2020 to 12/31/2020, retrieved on August 2, 2022 (366 days)"
" "
"       To save this text, you can:"
"       Select SAVE AS and TEXT from the top menu of your browser, or"
"       copy and paste the data to a new document in a word processor"
"       and save it as text."
" "
" "
"=----------------------------------------------------------------------------------"
" "
"Variable   Description                   Units"
"   1       Date"
"   2       Temperature, minimum          °F"
"   3       Temperature, maximum          °F"
"   4       Daily degree-days"
"   5       Accumulated degree-days"
" "
"Date","Temp min","Temp max","Daily DD","Accumulated DD"
3/23/2020  ,45,65,6.09,406.23
3/24/2020  ,40,58,2.38,408.62
3/25/2020  ,36,57,1.78,410.40
3/26/2020  ,34,61,3.12,413.52
3/27/2020  ,35,63,3.97,417.49
3/28/2020  ,46,58,3.02,420.50
3/29/2020  ,46,62,4.87,425.37
3/30/2020  ,45,67,7.04,432.41
3/31/2020  ,52,72,11.46,443.87
4/1/2020   ,46,66,6.78,450.64
4/2/2020   ,46,69,8.22,458.87
4/3/2020   ,40,67,6.19,465.06
4/4/2020   ,42,57,2.14,467.20
4/5/2020   ,45,56,2.01,469.21
4/6/2020   ,40,59,2.78,471.99
4/7/2020   ,42,66,6.03,478.02
4/8/2020   ,44,64,5.44,483.46
4/9/2020   ,49,64,6.61,490.07
4/10/2020  ,51,73,11.05,501.12
4/11/2020  ,47,72,9.46,510.58
4/12/2020  ,47,75,9.59,520.17
4/13/2020  ,48,77,9.73,529.90
4/14/2020  ,51,80,10.32,540.22
4/15/2020  ,43,81,8.12,548.34
4/16/2020  ,49,80,9.58,557.92
4/17/2020  ,50,73,10.57,568.49
4/18/2020  ,49,70,9.59,578.08
4/19/2020  ,42,72,8.36,586.44
4/20/2020  ,49,70,9.59,596.04
4/21/2020  ,45,78,8.91,604.95
4/22/2020  ,49,77,10.03,614.97
4/23/2020  ,59,84,11.98,626.96
4/24/2020  ,54,90,8.47,635.43
4/25/2020  ,63,89,10.83,646.25
4/26/2020  ,56,85,10.76,657.02
4/27/2020  ,53,85,9.79,666.81
4/28/2020  ,61,89,10.51,677.32
4/29/2020  ,57,84,11.40,688.72
4/30/2020  ,62,82,13.51,702.23
5/1/2020   ,53,83,10.37,712.60
5/2/2020   ,57,73,13.88,726.47
5/3/2020   ,49,77,10.03,736.50
5/4/2020   ,48,82,8.91,745.41
5/5/2020   ,48,83,8.69,754.11
5/6/2020   ,51,85,9.10,763.21
5/7/2020   ,53,83,10.37,773.57
5/8/2020   ,52,93,6.85,780.43
5/9/2020   ,51,91,7.25,787.68
5/10/2020  ,52,82,10.26,797.94
5/11/2020  ,49,71,9.91,807.85
5/12/2020  ,52,85,9.45,817.30
5/13/2020  ,54,86,9.81,827.11
5/14/2020  ,50,70,10.00,837.11
5/15/2020  ,56,79,12.51,849.62
5/16/2020  ,60,79,13.94,863.56
5/17/2020  ,55,85,10.45,874.01
5/18/2020  ,52,69,10.50,884.51
5/19/2020  ,51,73,11.05,895.56
5/20/2020  ,47,76,9.55,905.10
5/21/2020  ,53,83,10.37,915.47
5/22/2020  ,52,78,11.10,926.57
5/23/2020  ,58,87,10.63,937.21
5/24/2020  ,53,92,7.48,944.69
5/25/2020  ,57,96,6.89,951.58
5/26/2020  ,63,101,5.40,956.98
5/27/2020  ,66,100,5.82,962.80
5/28/2020  ,58,101,4.95,967.75
5/29/2020  ,57,89,9.63,977.39
5/30/2020  ,62,76,15.50,992.89
5/31/2020  ,58,79,13.25,1006.13
6/1/2020   ,60,86,11.50,1017.64
6/2/2020   ,60,95,7.82,1025.45
6/3/2020   ,63,100,5.86,1031.32
6/4/2020   ,60,98,6.52,1037.84
6/5/2020   ,58,82,12.36,1050.20
6/6/2020   ,58,78,13.51,1063.70
6/7/2020   ,57,88,10.00,1073.71
6/8/2020   ,58,83,12.04,1085.74
6/9/2020   ,55,90,8.75,1094.49
6/10/2020  ,63,96,7.70,1102.19
6/11/2020  ,59,93,8.50,1110.69
6/12/2020  ,58,76,13.95,1124.64
6/13/2020  ,55,77,12.53,1137.16
6/14/2020  ,59,84,11.98,1149.15
6/15/2020  ,65,85,12.82,1161.97
6/16/2020  ,60,81,13.31,1175.28
6/17/2020  ,64,87,11.82,1187.10
6/18/2020  ,59,94,8.08,1195.18
6/19/2020  ,58,96,7.07,1202.26
6/20/2020  ,56,91,8.64,1210.89
6/21/2020  ,59,93,8.50,1219.39
6/22/2020  ,59,99,5.96,1225.34
6/23/2020  ,64,98,6.82,1232.16
6/24/2020  ,62,99,6.27,1238.43
6/25/2020  ,60,95,7.82,1246.25
6/26/2020  ,59,95,7.66,1253.92
6/27/2020  ,60,95,7.82,1261.73
6/28/2020  ,59,87,10.88,1272.62
6/29/2020  ,65,88,11.47,1284.09
6/30/2020  ,60,91,9.50,1293.60
7/1/2020   ,55,92,8.01,1301.61
7/2/2020   ,55,88,9.45,1311.06
7/3/2020   ,62,96,7.62,1318.68
7/4/2020   ,53,93,7.12,1325.81
7/5/2020   ,58,95,7.49,1333.29
7/6/2020   ,56,90,9.01,1342.30
7/7/2020   ,53,89,8.52,1350.83
7/8/2020   ,65,94,8.71,1359.53
7/9/2020   ,61,98,6.63,1366.16
7/10/2020  ,60,98,6.52,1372.68
7/11/2020  ,59,103,4.27,1376.95
7/12/2020  ,59,101,5.08,1382.04
7/13/2020  ,61,92,9.25,1391.29
7/14/2020  ,58,92,8.71,1399.99
7/15/2020  ,58,96,7.07,1407.07
7/16/2020  ,62,94,8.51,1415.58
7/17/2020  ,61,93,8.82,1424.40
7/18/2020  ,60,96,7.39,1431.79
7/19/2020  ,61,97,7.08,1438.87
7/20/2020  ,60,96,7.39,1446.26
7/21/2020  ,59,93,8.50,1454.75
7/22/2020  ,60,96,7.39,1462.14
7/23/2020  ,56,94,7.48,1469.62
7/24/2020  ,58,94,7.90,1477.52
7/25/2020  ,55,95,6.87,1484.39
7/26/2020  ,60,100,5.64,1490.03
7/27/2020  ,61,101,5.29,1495.32
7/28/2020  ,59,100,5.52,1500.84
7/29/2020  ,60,96,7.39,1508.23
7/30/2020  ,60,96,7.39,1515.62
7/31/2020  ,52,97,5.39,1521.01
8/1/2020   ,53,94,6.76,1527.77
8/2/2020   ,58,98,6.23,1534.00
8/3/2020   ,60,99,6.08,1540.08
8/4/2020   ,58,95,7.49,1547.57
8/5/2020   ,59,95,7.66,1555.23
8/6/2020   ,56,90,9.01,1564.24
8/7/2020   ,61,96,7.52,1571.76
8/8/2020   ,62,95,8.07,1579.83
8/9/2020   ,62,98,6.72,1586.55
8/10/2020  ,64,99,6.35,1592.90
8/11/2020  ,61,93,8.82,1601.72
8/12/2020  ,57,97,6.48,1608.20
8/13/2020  ,60,97,6.96,1615.16
8/14/2020  ,71,103,3.00,1618.16
8/15/2020  ,68,107,2.72,1620.87
8/16/2020  ,60,96,7.39,1628.26
8/17/2020  ,59,95,7.66,1635.93
8/18/2020  ,71,102,3.50,1639.43
8/19/2020  ,71,97,6.00,1645.43
8/20/2020  ,62,85,12.34,1657.76
8/21/2020  ,59,91,9.31,1667.08
8/22/2020  ,67,97,7.19,1674.26
8/23/2020  ,61,97,7.08,1681.34
8/24/2020  ,67,96,7.67,1689.01
8/25/2020  ,58,94,7.90,1696.91
8/26/2020  ,58,95,7.49,1704.40
8/27/2020  ,54,92,7.75,1712.15
8/28/2020  ,59,94,8.08,1720.23
8/29/2020  ,61,94,8.39,1728.62
8/30/2020  ,60,91,9.50,1738.13
8/31/2020  ,60,96,7.39,1745.52
9/1/2020   ,60,93,8.67,1754.19
9/2/2020   ,60,87,11.12,1765.30
9/3/2020   ,57,95,7.30,1772.60
9/4/2020   ,57,98,6.07,1778.66
9/5/2020   ,60,95,7.82,1786.48
9/6/2020   ,67,105,3.28,1789.76
9/7/2020   ,58,93,8.30,1798.06
9/8/2020   ,58,93,8.30,1806.37
9/9/2020   ,59,86,11.26,1817.63
9/10/2020  ,55,80,11.88,1829.51
9/11/2020  ,53,86,9.49,1839.00
9/12/2020  ,58,92,8.71,1847.71
9/13/2020  ,55,88,9.45,1857.16
9/14/2020  ,58,90,9.49,1866.65
9/15/2020  ,57,90,9.26,1875.91
9/16/2020  ,52,90,7.89,1883.80
9/17/2020  ,52,91,7.55,1891.35
9/18/2020  ,60,83,12.62,1903.96
9/19/2020  ,58,86,11.00,1914.96
9/20/2020  ,55,90,8.75,1923.71
9/21/2020  ,54,90,8.47,1932.18
9/22/2020  ,60,90,9.92,1942.09
9/23/2020  ,55,90,8.75,1950.84
9/24/2020  ,63,89,10.83,1961.66
9/25/2020  ,53,85,9.79,1971.46
9/26/2020  ,58,90,9.49,1980.95
9/27/2020  ,72,95,6.50,1987.45
9/28/2020  ,69,97,6.84,1994.29
9/29/2020  ,55,94,7.25,2001.54
9/30/2020  ,56,100,5.06,2006.60
10/1/2020  ,62,93,8.95,2015.55
10/2/2020  ,57,90,9.26,2024.81
10/3/2020  ,55,86,10.13,2034.94
10/4/2020  ,54,83,10.72,2045.66
10/5/2020  ,51,92,6.91,2052.57
10/6/2020  ,51,93,6.57,2059.14
10/7/2020  ,51,88,8.22,2067.36
10/8/2020  ,52,78,11.10,2078.47
10/9/2020  ,53,84,10.09,2088.55
10/10/2020 ,55,76,12.69,2101.24
10/11/2020 ,55,83,11.06,2112.31
10/12/2020 ,51,87,8.52,2120.83
10/13/2020 ,49,90,7.01,2127.84
10/14/2020 ,57,93,8.10,2135.94
10/15/2020 ,67,91,10.09,2146.03
10/16/2020 ,58,93,8.30,2154.33
10/17/2020 ,53,93,7.12,2161.46
10/18/2020 ,51,91,7.25,2168.71
10/19/2020 ,52,89,8.22,2176.93
10/20/2020 ,52,90,7.89,2184.81
10/21/2020 ,53,89,8.52,2193.34
10/22/2020 ,49,79,9.75,2203.09
10/23/2020 ,41,80,7.96,2211.05
10/24/2020 ,44,76,8.88,2219.93
10/25/2020 ,48,70,9.26,2229.19
10/26/2020 ,54,73,12.47,2241.66
10/27/2020 ,43,78,8.53,2250.19
10/28/2020 ,36,76,7.65,2257.84
10/29/2020 ,38,80,7.56,2265.40
10/30/2020 ,40,79,7.95,2273.35
10/31/2020 ,41,80,7.96,2281.31
11/1/2020  ,40,79,7.95,2289.26
11/2/2020  ,45,83,8.08,2297.33
11/3/2020  ,41,78,8.20,2305.53
11/4/2020  ,43,79,8.41,2313.95
11/5/2020  ,44,81,8.28,2322.23
11/6/2020  ,48,71,9.57,2331.81
11/7/2020  ,46,71,9.02,2340.83
11/8/2020  ,48,59,3.87,2344.70
11/9/2020  ,35,58,2.08,2346.78
11/10/2020 ,29,63,3.56,2350.34
11/11/2020 ,45,67,7.04,2357.37
11/12/2020 ,29,63,3.56,2360.94
11/13/2020 ,43,57,2.23,2363.16
11/14/2020 ,37,61,3.33,2366.50
11/15/2020 ,36,69,6.56,2373.06
11/16/2020 ,38,68,6.37,2379.43
11/17/2020 ,43,64,5.28,2384.71
11/18/2020 ,43,65,5.74,2390.45
11/19/2020 ,42,63,4.69,2395.13
11/20/2020 ,36,66,5.29,2400.42
11/21/2020 ,42,63,4.69,2405.11
11/22/2020 ,31,65,4.45,2409.55
11/23/2020 ,36,66,5.29,2414.84
11/24/2020 ,39,65,5.19,2420.03
11/25/2020 ,41,63,4.56,2424.59
11/26/2020 ,51,63,7.00,2431.59
11/27/2020 ,34,62,3.50,2435.09
11/28/2020 ,29,64,3.93,2439.02
11/29/2020 ,29,64,3.93,2442.95
11/30/2020 ,30,67,5.16,2448.11
12/1/2020  ,39,61,3.50,2451.61
12/2/2020  ,31,69,6.05,2457.66
12/3/2020  ,39,60,3.10,2460.76
12/4/2020  ,33,69,6.24,2466.99
12/5/2020  ,31,62,3.31,2470.30
12/6/2020  ,37,67,5.82,2476.12
12/7/2020  ,57,72,13.87,2489.99
12/8/2020  ,36,69,6.56,2496.56
12/9/2020  ,41,60,3.28,2499.83
12/10/2020 ,43,69,7.59,2507.42
12/11/2020 ,39,55,1.23,2508.65
12/12/2020 ,41,57,2.07,2510.72
12/13/2020 ,42,54,1.02,2511.73
12/14/2020 ,36,58,2.13,2513.86
12/15/2020 ,37,56,1.48,2515.35
12/16/2020 ,37,55,1.15,2516.50
12/17/2020 ,42,59,2.96,2519.46
12/18/2020 ,36,56,1.44,2520.90
12/19/2020 ,31,58,1.91,2522.81
12/20/2020 ,37,53,0.56,2523.37
12/21/2020 ,31,50,0.00,2523.37
12/22/2020 ,38,60,3.02,2526.39
12/23/2020 ,32,55,1.01,2527.40
12/24/2020 ,31,55,0.99,2528.39
12/25/2020 ,37,54,0.84,2529.24
12/26/2020 ,43,61,3.94,2533.17
12/27/2020 ,36,54,0.82,2533.99
12/28/2020 ,38,54,0.87,2534.86
12/29/2020 ,38,54,0.87,2535.73
12/30/2020 ,38,54,0.87,2536.61
12/31/2020 ,38,55,1.19,2537.80
