"University of California Statewide Integrated Pest Management Program"
" "
"How to Manage Pests"
"Degree-Days: Custom Calculation"
" "
"Store results in comma delimited data file format"
" "
"=----------------------------------------------------------------------------------"
" "
"   Lower/upper threshold: 50/70°F"
"   Calculation/upper cutoff method: double triangle/intermediate"
" "
"   Temperature data file: "
"   Time period: 1/1/2020 to 12/31/2020, retrieved on August 2, 2022 (366 days)"
" "
"       To save this text, you can:"
"       Select SAVE AS and TEXT from the top menu of your browser, or"
"       copy and paste the data to a new document in a word processor"
"       and save it as text."
" "
" "
"=----------------------------------------------------------------------------------"
" "
"Variable   Description                   Units"
"   1       Date"
"   2       Temperature, minimum          °F"
"   3       Temperature, maximum          °F"
"   4       Daily degree-days"
"   5       Accumulated degree-days"
" "
"Date","Temp min","Temp max","Daily DD","Accumulated DD"
8/9/2020   ,62,98,8.08,1753.37
8/10/2020  ,64,99,7.67,1761.04
8/11/2020  ,61,93,10.39,1771.43
8/12/2020  ,57,97,8.79,1780.21
8/13/2020  ,60,97,7.40,1787.61
8/14/2020  ,71,103,3.69,1791.30
8/15/2020  ,68,107,3.38,1794.69
8/16/2020  ,60,96,9.23,1803.92
8/17/2020  ,59,95,8.32,1812.23
8/18/2020  ,71,102,3.50,1815.73
8/19/2020  ,71,97,7.34,1823.07
8/20/2020  ,62,85,13.53,1836.60
8/21/2020  ,59,91,10.92,1847.52
8/22/2020  ,67,97,8.23,1855.75
8/23/2020  ,61,97,8.23,1863.97
8/24/2020  ,67,96,8.70,1872.67
8/25/2020  ,58,94,10.00,1882.67
8/26/2020  ,58,95,9.43,1892.11
8/27/2020  ,54,92,10.55,1902.65
8/28/2020  ,59,94,10.04,1912.70
8/29/2020  ,61,94,10.05,1922.75
8/30/2020  ,60,91,11.27,1934.03
8/31/2020  ,60,96,9.22,1943.25
9/1/2020   ,60,93,10.47,1953.72
9/2/2020   ,60,87,12.58,1966.30
9/3/2020   ,57,95,9.55,1975.85
9/4/2020   ,57,98,8.37,1984.22
9/5/2020   ,60,95,9.16,1993.39
9/6/2020   ,67,105,4.60,1997.98
9/7/2020   ,58,93,10.39,2008.37
9/8/2020   ,58,93,10.41,2018.78
9/9/2020   ,59,86,12.63,2031.41
9/10/2020  ,55,80,13.15,2044.56
9/11/2020  ,53,86,12.30,2056.86
9/12/2020  ,58,92,10.59,2067.45
9/13/2020  ,55,88,11.94,2079.39
9/14/2020  ,58,90,11.44,2090.83
9/15/2020  ,57,90,10.93,2101.76
9/16/2020  ,52,90,10.47,2112.23
9/17/2020  ,52,91,10.73,2122.97
9/18/2020  ,60,83,13.95,2136.91
9/19/2020  ,58,86,12.55,2149.46
9/20/2020  ,55,90,10.98,2160.44
9/21/2020  ,54,90,11.28,2171.72
9/22/2020  ,60,90,11.37,2183.09
9/23/2020  ,55,90,11.38,2194.47
9/24/2020  ,63,89,11.54,2206.01
9/25/2020  ,53,85,12.57,2218.58
9/26/2020  ,58,90,10.25,2228.83
9/27/2020  ,72,95,7.23,2236.06
9/28/2020  ,69,97,7.80,2243.86
9/29/2020  ,55,94,9.79,2253.65
9/30/2020  ,56,100,7.43,2261.08
10/1/2020  ,62,93,10.37,2271.45
10/2/2020  ,57,90,11.23,2282.68
10/3/2020  ,55,86,12.12,2294.80
10/4/2020  ,54,83,12.20,2306.99
10/5/2020  ,51,92,9.70,2316.69
10/6/2020  ,51,93,9.40,2326.09
10/7/2020  ,51,88,10.87,2336.96
10/8/2020  ,52,78,12.74,2349.70
10/9/2020  ,53,84,12.46,2362.16
10/10/2020 ,55,76,13.79,2375.95
10/11/2020 ,55,83,12.34,2388.29
10/12/2020 ,51,87,10.69,2398.98
10/13/2020 ,49,90,10.57,2409.55
10/14/2020 ,57,93,9.98,2419.53
10/15/2020 ,67,91,10.88,2430.41
10/16/2020 ,58,93,10.08,2440.49
10/17/2020 ,53,93,9.59,2450.08
10/18/2020 ,51,91,10.08,2460.16
10/19/2020 ,52,89,10.74,2470.91
10/20/2020 ,52,90,10.58,2481.49
10/21/2020 ,53,89,10.48,2491.97
10/22/2020 ,49,79,10.13,2502.09
10/23/2020 ,41,80,9.35,2511.44
10/24/2020 ,44,76,10.11,2521.55
10/25/2020 ,48,70,10.55,2532.10
10/26/2020 ,54,73,10.77,2542.87
10/27/2020 ,43,78,8.59,2551.46
10/28/2020 ,36,76,7.75,2559.21
10/29/2020 ,38,80,8.54,2567.75
10/30/2020 ,40,79,8.82,2576.57
10/31/2020 ,41,80,8.86,2585.43
11/1/2020  ,40,79,9.35,2594.78
11/2/2020  ,45,83,9.41,2604.19
11/3/2020  ,41,78,9.12,2613.31
11/4/2020  ,43,79,9.57,2622.87
11/5/2020  ,44,81,10.31,2633.18
11/6/2020  ,48,71,9.16,2642.34
11/7/2020  ,46,71,9.16,2651.50
11/8/2020  ,48,59,2.68,2654.18
11/9/2020  ,35,58,1.25,2655.43
11/10/2020 ,29,63,3.59,2659.02
11/11/2020 ,45,67,5.19,2664.21
11/12/2020 ,29,63,3.36,2667.56
11/13/2020 ,43,57,1.49,2669.05
11/14/2020 ,37,61,2.47,2671.52
11/15/2020 ,36,69,5.65,2677.17
11/16/2020 ,38,68,5.94,2683.11
11/17/2020 ,43,64,4.67,2687.77
11/18/2020 ,43,65,5.00,2692.78
11/19/2020 ,42,63,3.58,2696.35
11/20/2020 ,36,66,4.80,2701.15
11/21/2020 ,42,63,3.33,2704.48
11/22/2020 ,31,65,3.59,2708.08
11/23/2020 ,36,66,4.50,2712.58
11/24/2020 ,39,65,4.51,2717.09
11/25/2020 ,41,63,5.42,2722.51
11/26/2020 ,51,63,4.96,2727.47
11/27/2020 ,34,62,2.38,2729.84
11/28/2020 ,29,64,2.80,2732.64
11/29/2020 ,29,64,2.84,2735.49
11/30/2020 ,30,67,4.53,2740.02
12/1/2020  ,39,61,2.38,2742.40
12/2/2020  ,31,69,5.38,2747.78
12/3/2020  ,39,60,2.12,2749.90
12/4/2020  ,33,69,4.88,2754.78
12/5/2020  ,31,62,2.60,2757.38
12/6/2020  ,37,67,8.41,2765.79
12/7/2020  ,57,72,10.42,2776.21
12/8/2020  ,36,69,5.96,2782.17
12/9/2020  ,41,60,2.79,2784.96
12/10/2020 ,43,69,6.48,2791.44
12/11/2020 ,39,55,0.84,2792.28
12/12/2020 ,41,57,1.58,2793.86
12/13/2020 ,42,54,0.56,2794.41
12/14/2020 ,36,58,1.49,2795.90
12/15/2020 ,37,56,0.95,2796.85
12/16/2020 ,37,55,0.83,2797.68
12/17/2020 ,42,59,2.07,2799.75
12/18/2020 ,36,56,0.81,2800.56
12/19/2020 ,31,58,1.35,2801.91
12/20/2020 ,37,53,0.24,2802.16
12/21/2020 ,31,50,0.00,2802.16
12/22/2020 ,38,60,2.03,2804.19
12/23/2020 ,32,55,0.53,2804.72
12/24/2020 ,31,55,0.61,2805.33
12/25/2020 ,37,54,0.60,2805.93
12/26/2020 ,43,61,2.89,2808.82
12/27/2020 ,36,54,0.47,2809.29
12/28/2020 ,38,54,0.50,2809.79
12/29/2020 ,38,54,0.50,2810.29
12/30/2020 ,38,54,0.50,2810.79
12/31/2020 ,38,55,0.74,2811.52
