"University of California Statewide Integrated Pest Management Program"
" "
"How to Manage Pests"
"Degree-Days: Custom Calculation"
" "
"Store results in comma delimited data file format"
" "
"=----------------------------------------------------------------------------------"
" "
"   Lower/upper threshold: 50/70°F"
"   Calculation/upper cutoff method: double sine/horizontal"
" "
"   Temperature data file: "
"   Time period: 1/1/2020 to 12/31/2020, retrieved on August 2, 2022 (366 days)"
" "
"       To save this text, you can:"
"       Select SAVE AS and TEXT from the top menu of your browser, or"
"       copy and paste the data to a new document in a word processor"
"       and save it as text."
" "
" "
"=----------------------------------------------------------------------------------"
" "
"Variable   Description                   Units"
"   1       Date"
"   2       Temperature, minimum          °F"
"   3       Temperature, maximum          °F"
"   4       Daily degree-days"
"   5       Accumulated degree-days"
" "
"Date","Temp min","Temp max","Daily DD","Accumulated DD"
2/24/2020  ,38,75,9.61,244.72
2/25/2020  ,47,77,10.19,254.92
2/26/2020  ,40,75,9.30,264.21
2/27/2020  ,43,77,10.00,274.21
2/28/2020  ,43,74,10.31,284.52
2/29/2020  ,50,69,8.86,293.39
3/1/2020   ,46,62,5.44,298.82
3/2/2020   ,50,72,10.09,308.91
3/3/2020   ,46,81,10.85,319.76
3/4/2020   ,41,77,9.54,329.30
3/5/2020   ,40,74,9.06,338.36
3/6/2020   ,43,63,4.53,342.89
3/7/2020   ,38,60,2.94,345.84
3/8/2020   ,36,58,2.66,348.49
3/9/2020   ,47,66,6.38,354.88
3/10/2020  ,40,76,9.33,364.21
3/11/2020  ,41,73,9.09,373.30
3/12/2020  ,45,81,11.02,384.33
3/13/2020  ,44,68,7.41,391.74
3/14/2020  ,45,55,1.55,393.29
3/15/2020  ,44,55,1.37,394.65
3/16/2020  ,39,49,0.00,394.65
3/17/2020  ,41,55,1.38,396.03
3/18/2020  ,43,53,0.63,396.66
3/19/2020  ,36,61,3.22,399.89
3/20/2020  ,35,64,4.56,404.45
3/21/2020  ,39,66,5.68,410.13
3/22/2020  ,40,69,7.54,417.67
3/23/2020  ,45,65,5.70,423.37
3/24/2020  ,40,58,2.26,425.63
3/25/2020  ,36,57,1.74,427.37
3/26/2020  ,34,61,3.15,430.52
3/27/2020  ,35,63,4.66,435.18
3/28/2020  ,46,58,3.02,438.20
3/29/2020  ,46,62,4.78,442.98
3/30/2020  ,45,67,8.27,451.24
3/31/2020  ,52,72,10.58,461.83
4/1/2020   ,46,66,6.78,468.60
4/2/2020   ,46,69,7.66,476.26
4/3/2020   ,40,67,6.34,482.60
4/4/2020   ,42,57,2.29,484.89
4/5/2020   ,45,56,1.82,486.71
4/6/2020   ,40,59,2.87,489.58
4/7/2020   ,42,66,6.20,495.78
4/8/2020   ,44,64,6.03,501.80
4/9/2020   ,49,64,7.06,508.86
4/10/2020  ,51,73,10.76,519.62
4/11/2020  ,47,72,9.70,529.32
4/12/2020  ,47,75,10.65,539.98
4/13/2020  ,48,77,11.82,551.80
4/14/2020  ,51,80,11.73,563.53
4/15/2020  ,43,81,11.47,575.00
4/16/2020  ,49,80,12.27,587.27
4/17/2020  ,50,73,10.83,598.10
4/18/2020  ,49,70,8.73,606.83
4/19/2020  ,42,72,9.46,616.29
4/20/2020  ,49,70,9.03,625.32
4/21/2020  ,45,78,11.18,636.50
4/22/2020  ,49,77,13.81,650.31
4/23/2020  ,59,84,15.73,666.04
4/24/2020  ,54,90,16.84,682.88
4/25/2020  ,63,89,17.18,700.06
4/26/2020  ,56,85,15.01,715.07
4/27/2020  ,53,85,15.98,731.05
4/28/2020  ,61,89,17.04,748.09
4/29/2020  ,57,84,16.91,765.00
4/30/2020  ,62,82,15.91,780.90
5/1/2020   ,53,83,15.02,795.93
5/2/2020   ,57,73,12.53,808.46
5/3/2020   ,49,77,11.39,819.85
5/4/2020   ,48,82,12.06,831.91
5/5/2020   ,48,83,12.76,844.67
5/6/2020   ,51,85,13.97,858.64
5/7/2020   ,53,83,13.97,872.61
5/8/2020   ,52,93,14.48,887.09
5/9/2020   ,51,91,14.33,901.42
5/10/2020  ,52,82,13.00,914.42
5/11/2020  ,49,71,10.70,925.12
5/12/2020  ,52,85,14.39,939.52
5/13/2020  ,54,86,14.07,953.59
5/14/2020  ,50,70,11.50,965.09
5/15/2020  ,56,79,15.86,980.95
5/16/2020  ,60,79,15.64,996.59
5/17/2020  ,55,85,14.60,1011.19
5/18/2020  ,52,69,10.25,1021.44
5/19/2020  ,51,73,10.76,1032.20
5/20/2020  ,47,76,11.95,1044.15
5/21/2020  ,53,83,13.97,1058.12
5/22/2020  ,52,78,14.40,1072.52
5/23/2020  ,58,87,15.58,1088.10
5/24/2020  ,53,92,15.74,1103.84
5/25/2020  ,57,96,17.65,1121.49
5/26/2020  ,63,101,19.06,1140.55
5/27/2020  ,66,100,18.30,1158.85
5/28/2020  ,58,101,17.06,1175.91
5/29/2020  ,57,89,17.20,1193.12
5/30/2020  ,62,76,16.36,1209.48
5/31/2020  ,58,79,16.30,1225.78
6/1/2020   ,60,86,17.25,1243.03
6/2/2020   ,60,95,18.12,1261.15
6/3/2020   ,63,100,18.25,1279.40
6/4/2020   ,60,98,17.44,1296.83
6/5/2020   ,58,82,16.18,1313.02
6/6/2020   ,58,78,15.53,1328.55
6/7/2020   ,57,88,16.44,1344.99
6/8/2020   ,58,83,15.65,1360.64
6/9/2020   ,55,90,17.03,1377.67
6/10/2020  ,63,96,17.99,1395.66
6/11/2020  ,59,93,17.08,1412.73
6/12/2020  ,58,76,14.79,1427.52
6/13/2020  ,55,77,15.16,1442.68
6/14/2020  ,59,84,17.81,1460.49
6/15/2020  ,65,85,18.05,1478.54
6/16/2020  ,60,81,17.67,1496.21
6/17/2020  ,64,87,17.80,1514.01
6/18/2020  ,59,94,17.12,1531.13
6/19/2020  ,58,96,16.69,1547.82
6/20/2020  ,56,91,16.61,1564.43
6/21/2020  ,59,93,17.25,1581.68
6/22/2020  ,59,99,18.20,1599.88
6/23/2020  ,64,98,18.64,1618.52
6/24/2020  ,62,99,18.09,1636.61
6/25/2020  ,60,95,17.50,1654.10
6/26/2020  ,59,95,17.50,1671.60
6/27/2020  ,60,95,17.50,1689.09
6/28/2020  ,59,87,17.95,1707.05
6/29/2020  ,65,88,18.17,1725.22
6/30/2020  ,60,91,16.60,1741.82
7/1/2020   ,55,92,15.76,1757.57
7/2/2020   ,55,88,16.76,1774.34
7/3/2020   ,62,96,16.78,1791.12
7/4/2020   ,53,93,15.98,1807.10
7/5/2020   ,58,95,16.64,1823.75
7/6/2020   ,56,90,15.42,1839.17
7/7/2020   ,53,89,16.89,1856.05
7/8/2020   ,65,94,18.52,1874.58
7/9/2020   ,61,98,17.91,1892.49
7/10/2020  ,60,98,17.60,1910.09
7/11/2020  ,59,103,17.60,1927.70
7/12/2020  ,59,101,17.84,1945.54
7/13/2020  ,61,92,17.36,1962.90
7/14/2020  ,58,92,16.85,1979.76
7/15/2020  ,58,96,17.67,1997.43
7/16/2020  ,62,94,18.10,2015.53
7/17/2020  ,61,93,17.75,2033.28
7/18/2020  ,60,96,17.85,2051.13
7/19/2020  ,61,97,17.88,2069.01
7/20/2020  ,60,96,17.53,2086.55
7/21/2020  ,59,93,17.42,2103.96
7/22/2020  ,60,96,17.02,2120.98
7/23/2020  ,56,94,16.60,2137.58
7/24/2020  ,58,94,16.41,2153.99
7/25/2020  ,55,95,16.80,2170.79
7/26/2020  ,60,100,17.97,2188.76
7/27/2020  ,61,101,17.84,2206.60
7/28/2020  ,59,100,17.67,2224.26
7/29/2020  ,60,96,17.69,2241.96
7/30/2020  ,60,96,16.29,2258.25
7/31/2020  ,52,97,15.13,2273.38
8/1/2020   ,53,94,16.04,2289.42
8/2/2020   ,58,98,17.44,2306.85
8/3/2020   ,60,99,17.47,2324.33
8/4/2020   ,58,95,17.16,2341.49
8/5/2020   ,59,95,16.81,2358.30
8/6/2020   ,56,90,16.90,2375.20
8/7/2020   ,61,96,18.16,2393.36
8/8/2020   ,62,95,18.28,2411.65
8/9/2020   ,62,98,18.64,2430.28
8/10/2020  ,64,99,18.51,2448.79
8/11/2020  ,61,93,17.23,2466.02
8/12/2020  ,57,97,17.23,2483.26
8/13/2020  ,60,97,18.86,2502.12
8/14/2020  ,71,103,19.90,2522.02
8/15/2020  ,68,107,18.90,2540.92
8/16/2020  ,60,96,17.53,2558.45
8/17/2020  ,59,95,18.67,2577.12
8/18/2020  ,71,102,20.00,2597.12
8/19/2020  ,71,97,19.17,2616.29
8/20/2020  ,62,85,17.37,2633.65
8/21/2020  ,59,91,18.35,2652.00
8/22/2020  ,67,97,18.82,2670.82
8/23/2020  ,61,97,18.82,2689.64
8/24/2020  ,67,96,18.31,2707.95
8/25/2020  ,58,94,16.95,2724.90
8/26/2020  ,58,95,16.28,2741.18
8/27/2020  ,54,92,16.29,2757.47
8/28/2020  ,59,94,17.62,2775.08
8/29/2020  ,61,94,17.78,2792.87
8/30/2020  ,60,91,17.50,2810.37
8/31/2020  ,60,96,17.69,2828.07
9/1/2020   ,60,93,17.58,2845.65
9/2/2020   ,60,87,16.75,2862.40
9/3/2020   ,57,95,16.65,2879.04
9/4/2020   ,57,98,17.27,2896.31
9/5/2020   ,60,95,18.62,2914.93
9/6/2020   ,67,105,18.50,2933.43
9/7/2020   ,58,93,16.90,2950.33
9/8/2020   ,58,93,17.08,2967.41
9/9/2020   ,59,86,16.10,2983.50
9/10/2020  ,55,80,14.25,2997.75
9/11/2020  ,53,86,15.50,3013.25
9/12/2020  ,58,92,16.30,3029.55
9/13/2020  ,55,88,16.05,3045.61
9/14/2020  ,58,90,16.56,3062.17
9/15/2020  ,57,90,15.41,3077.58
9/16/2020  ,52,90,14.44,3092.03
9/17/2020  ,52,91,16.01,3108.04
9/18/2020  ,60,83,16.66,3124.70
9/19/2020  ,58,86,15.91,3140.61
9/20/2020  ,55,90,15.43,3156.04
9/21/2020  ,54,90,16.35,3172.38
9/22/2020  ,60,90,16.54,3188.92
9/23/2020  ,55,90,17.03,3205.96
9/24/2020  ,63,89,16.59,3222.54
9/25/2020  ,53,85,15.41,3237.96
9/26/2020  ,58,90,18.37,3256.33
9/27/2020  ,72,95,19.96,3276.29
9/28/2020  ,69,97,17.98,3294.27
9/29/2020  ,55,94,16.06,3310.33
9/30/2020  ,56,100,17.47,3327.80
10/1/2020  ,62,93,17.39,3345.18
10/2/2020  ,57,90,16.00,3361.18
10/3/2020  ,55,86,15.11,3376.29
10/4/2020  ,54,83,13.96,3390.26
10/5/2020  ,51,92,14.21,3404.46
10/6/2020  ,51,93,14.29,3418.75
10/7/2020  ,51,88,14.06,3432.81
10/8/2020  ,52,78,13.28,3446.10
10/9/2020  ,53,84,14.71,3460.81
10/10/2020 ,55,76,14.10,3474.90
10/11/2020 ,55,83,14.17,3489.08
10/12/2020 ,51,87,13.37,3502.45
10/13/2020 ,49,90,14.83,3517.29
10/14/2020 ,57,93,18.06,3535.34
10/15/2020 ,67,91,18.17,3553.51
10/16/2020 ,58,93,15.98,3569.50
10/17/2020 ,53,93,14.67,3584.17
10/18/2020 ,51,91,14.33,3598.50
10/19/2020 ,52,89,14.36,3612.85
10/20/2020 ,52,90,14.64,3627.50
10/21/2020 ,53,89,13.98,3641.48
10/22/2020 ,49,79,10.96,3652.43
10/23/2020 ,41,80,10.46,3662.89
10/24/2020 ,44,76,10.51,3673.41
10/25/2020 ,48,70,10.63,3684.04
10/26/2020 ,54,73,11.03,3695.06
10/27/2020 ,43,78,9.62,3704.68
10/28/2020 ,36,76,8.79,3713.47
10/29/2020 ,38,80,9.84,3723.32
10/30/2020 ,40,79,9.91,3733.23
10/31/2020 ,41,80,10.09,3743.32
11/1/2020  ,40,79,10.32,3753.63
11/2/2020  ,45,83,11.03,3764.66
11/3/2020  ,41,78,10.01,3774.67
11/4/2020  ,43,79,10.48,3785.15
11/5/2020  ,44,81,11.41,3796.56
11/6/2020  ,48,71,9.38,3805.95
11/7/2020  ,46,71,9.38,3815.33
11/8/2020  ,48,59,3.15,3818.49
11/9/2020  ,35,58,1.96,3820.44
11/10/2020 ,29,63,4.36,3824.80
11/11/2020 ,45,67,6.06,3830.86
11/12/2020 ,29,63,4.19,3835.06
11/13/2020 ,43,57,2.03,3837.08
11/14/2020 ,37,61,3.30,3840.38
11/15/2020 ,36,69,6.69,3847.06
11/16/2020 ,38,68,6.75,3853.81
11/17/2020 ,43,64,5.28,3859.09
11/18/2020 ,43,65,5.66,3864.75
11/19/2020 ,42,63,4.37,3869.12
11/20/2020 ,36,66,5.66,3874.78
11/21/2020 ,42,63,4.19,3878.96
11/22/2020 ,31,65,4.66,3883.62
11/23/2020 ,36,66,5.45,3889.07
11/24/2020 ,39,65,5.31,3894.39
11/25/2020 ,41,63,5.78,3900.17
11/26/2020 ,51,63,5.45,3905.61
11/27/2020 ,34,62,3.35,3908.96
11/28/2020 ,29,64,3.93,3912.89
11/29/2020 ,29,64,3.96,3916.86
11/30/2020 ,30,67,5.61,3922.47
12/1/2020  ,39,61,3.22,3925.69
12/2/2020  ,31,69,6.50,3932.19
12/3/2020  ,39,60,2.89,3935.08
12/4/2020  ,33,69,6.14,3941.22
12/5/2020  ,31,62,3.52,3944.75
12/6/2020  ,37,67,8.91,3953.65
12/7/2020  ,57,72,10.93,3964.58
12/8/2020  ,36,69,6.90,3971.49
12/9/2020  ,41,60,3.39,3974.87
12/10/2020 ,43,69,7.27,3982.14
12/11/2020 ,39,55,1.27,3983.41
12/12/2020 ,41,57,2.10,3985.52
12/13/2020 ,42,54,0.92,3986.44
12/14/2020 ,36,58,2.16,3988.60
12/15/2020 ,37,56,1.48,3990.08
12/16/2020 ,37,55,1.26,3991.34
12/17/2020 ,42,59,2.73,3994.07
12/18/2020 ,36,56,1.36,3995.43
12/19/2020 ,31,58,2.05,3997.48
12/20/2020 ,37,53,0.52,3998.00
12/21/2020 ,31,50,0.00,3998.00
12/22/2020 ,38,60,2.83,4000.83
12/23/2020 ,32,55,1.00,4001.83
12/24/2020 ,31,55,1.07,4002.90
12/25/2020 ,37,54,0.96,4003.85
12/26/2020 ,43,61,3.60,4007.45
12/27/2020 ,36,54,0.85,4008.30
12/28/2020 ,38,54,0.87,4009.17
12/29/2020 ,38,54,0.87,4010.04
12/30/2020 ,38,54,0.87,4010.91
12/31/2020 ,38,55,1.19,4012.10
